NUM_CORR_ACI;COD_LOCAL_EVENTO_ACI;NUM_TRAT_ACO_PAN;MES;AL_CAS;GRAU;TRAT;S_MAX
596210;OB2;1;201406;338;AA;C1;9
596217;OB1;1;201406;244;AA;C1;8
596242;OB2;1;201406;337;AA;C1;10
596243;OB1;1;201406;589;AA;C1;8
596251;OB2;1;201406;216;AS;C1;9
596265;OB1;2;201406;641;AA;C1;9
596270;OB2;1;201406;530;AA;C1;9
596277;OB2;1;201406;553;AA;C1;10
596343;OB1;1;201406;332;AA;C1;10
596349;OB2;1;201406;584;AA;C8;4
596351;OB1;;201406;0;AA;F1;6
596379;OB2;;201406;0;AS;F1;4
596445;OB2;1;201406;475;AA;C8;6
596454;OB1;1;201406;368;AS;F1;9
596459;OB2;1;201406;449;AA;C1;8
596505;OB1;1;201406;153;AS;C1;9
596508;OB2;1;201406;190;AS;C1;9
596581;OB2;1;201406;195;AA;C1;9
596591;OB2;1;201406;292;AS;F1;9
596597;OB2;1;201406;195;AS;C1;9
596642;OB2;1;201406;354;AA;C1;10
596643;OB1;1;201406;139;AA;C1;10
596654;OB2;1;201406;89;AA;C1;9
596685;OB2;1;201406;710;AA;C1;20
596701;OB2;1;201406;452;AA;C1;8
596717;OB2;1;201406;546;AS;C1;8
596745;OB1;1;201406;452;AA;C1;9
596747;OB1;;201406;0;AA;C1;9
596772;OB1;1;201407;1055;AA;C1;9
596780;OB1;1;201407;706;AA;C1;9
596783;OB1;1;201407;853;AA;C1;8
596813;OB1;1;201407;302;AA;C1;10
596853;OB2;1;201407;433;AA;C1;10
596855;OB2;1;201407;904;AA;C1;10
596865;OB2;1;201407;187;AS;C1;10
596916;OB2;1;201407;137;AA;C1;15
596920;OB1;1;201407;311;AS;F1;9
596947;OB1;1;201407;635;AS;F1;9
596955;OB1;1;201407;92;AS;C1;9
596962;OB1;1;201407;1083;AA;C1;8
596986;OB1;1;201407;245;AS;C1;8
597004;OB1;2;201407;660;AA;C1;10
597015;OB1;1;201407;777;AS;C1;9
597016;OB1;1;201407;670;AA;F8;4
597050;OB2;1;201407;391;AA;C1;8
597069;OB2;1;201407;518;AA;C7;15
597080;OB2;1;201407;242;AA;C1;9
597097;OB2;1;201407;693;AA;C1;10
597109;OB2;1;201407;588;AA;C1;8
597123;OB1;1;201407;414;AA;C1;10
597204;OB2;1;201407;317;AA;C1;10
597212;OB1;1;201407;263;AS;C1;9
597217;OB2;1;201407;16;AC;C1;15
597256;OB2;1;201407;356;AA;C1;10
597289;OB2;1;201407;219;AA;C1;10
597302;OB2;1;201407;994;AA;C1;10
597318;OB2;1;201407;450;AS;F1;9
597332;OB1;1;201407;626;AA;C1;8
597338;OB2;1;201407;511;AS;F1;6
597351;OB1;1;201407;462;AA;C1;15
597367;OB1;1;201407;206;AA;C1;15
597371;OB2;1;201407;400;AA;C1;15
597389;OB2;1;201407;440;AA;C1;8
597408;OB2;1;201407;187;AA;C1;10
597432;OB1;1;201407;568;AA;C1;8
597434;OB1;1;201407;103;AA;C1;8
597481;OB1;1;201408;226;AA;C1;10
597482;OB2;1;201408;104;AA;C1;10
597502;OB2;1;201408;517;AA;C1;3
597530;OB1;1;201408;313;AA;C1;15
597550;OB2;1;201408;400;AS;F1;6
597553;OB2;1;201408;442;AA;C1;8
597554;OB2;1;201408;599;AA;C1;8
597569;OB1;1;201408;693;AA;C1;8
597616;OB2;1;201408;563;AA;C1;15
597631;OB2;1;201408;56;AC;C1;15
597641;OB2;1;201408;417;AA;C1;10
597649;OB2;1;201408;322;AS;C1;9
597653;OB1;1;201408;318;AS;F8;2
597670;OB2;1;201408;272;AA;C1;20
597683;OB1;1;201408;466;AA;C1;8
597721;OB2;1;201408;191;AS;C1;9
597733;OB1;1;201408;554;AA;C1;4
597735;OB2;1;201408;488;AA;C1;4
597757;OB1;1;201408;0;AC;C1;15
597762;OB2;1;201408;316;AA;C1;15
597767;OB1;1;201408;331;AA;C1;15
597771;OB1;1;201408;184;AS;C1;9
597783;OB2;1;201408;531;AS;C1;9
597807;OB2;1;201408;438;AA;C1;8
597820;OB1;1;201408;704;AA;C1;20
597823;OB1;1;201408;448;AA;C1;20
597870;OB2;1;201408;121;AA;C1;10
597904;OB1;1;201408;550;AA;C1;4
597923;OB2;1;201408;599;AA;C1;15
597948;OB1;1;201408;204;AS;F1;9
597949;OB1;;201408;0;AS;F1;6
597951;OB2;1;201408;648;AA;C1;9
597956;OB2;1;201408;243;AA;C1;9
597958;OB2;1;201408;433;AS;F1;4
597990;OB2;1;201408;106;AA;C1;9
597995;OB1;1;201408;338;AS;C1;8
486233;OB1;1;201309;507;AA;C1;9
486279;OB1;1;201309;269;AA;C1;9
486315;OB2;1;201309;606;AS;F1;6
486330;OB2;1;201309;85;AA;C1;10
486366;OB2;1;201309;200;AS;C1;9
486379;OB1;1;201309;316;AA;C1;10
486382;OB2;1;201309;265;AA;C1;10
486387;OB2;1;201309;206;AA;C1;8
486435;OB2;1;201309;379;AS;F1;9
486439;OB2;1;201309;82;AC;C1;15
486461;OB2;1;201309;66;AC;C1;15
486510;OB1;1;201309;473;AA;C1;9
486511;OB2;;201309;0;AA;C1;9
486522;OB1;1;201309;352;AA;C1;10
486529;OB1;1;201309;421;AA;C1;8
486652;OB1;1;201309;260;AS;F1;9
486660;OB2;1;201309;157;AS;C1;9
486685;OB1;1;201309;325;AA;C1;15
486697;OB2;1;201309;580;AA;C1;10
486702;OB2;1;201309;414;AA;C1;15
486715;OB1;1;201309;344;AA;C1;8
486731;OB1;1;201309;134;AA;C1;9
486734;OB2;1;201309;216;AA;C1;10
486752;OB2;1;201309;120;AS;C1;8
486801;OB2;1;201309;490;AS;F1;8
486839;OB1;1;201309;317;AA;C1;20
486867;OB2;1;201309;124;AA;C1;20
486882;OB1;1;201309;498;AA;C1;10
486953;OB1;1;201310;239;AA;C1;9
486961;OB2;1;201310;373;AS;F1;3
486963;OB2;1;201310;502;AA;C1;10
487054;OB1;1;201310;219;AA;C1;10
487107;OB1;1;201310;355;AS;F1;3
487144;OB2;1;201310;909;AA;C1;20
487155;OB2;1;201310;563;AA;C1;10
487194;OB1;1;201310;1123;AA;C1;20
487202;OB1;1;201310;393;AS;F1;4
487230;OB2;1;201310;250;AS;C1;10
487242;OB1;1;201310;385;AS;F1;4
487271;OB2;1;201310;391;AS;C1;9
487292;OB2;1;201310;380;AA;C1;4
487294;OB1;1;201310;506;AA;C1;4
487334;OB2;1;201310;363;AA;C1;20
487341;OB2;1;201310;243;AA;C1;10
487356;OB2;1;201310;291;AS;C1;6
487415;OB2;1;201310;1153;AA;F1;4
487416;OB1;2;201310;561;AA;C1;4
487420;OB2;1;201310;202;AA;C1;10
487434;OB2;1;201310;234;AS;C1;3
487510;OB2;1;201310;106;AS;C1;9
487568;OB2;1;201310;742;AA;C1;10
487570;OB1;1;201310;316;AA;C1;20
487575;OB1;1;201310;573;AA;C1;8
487576;OB2;1;201310;251;AA;C1;10
487624;OB1;1;201310;840;AA;C1;4
487654;OB1;1;201310;138;AS;C1;10
487678;OB2;1;201311;431;AS;F1;9
487721;OB2;1;201311;200;AS;F1;4
487773;OB2;1;201311;492;AA;C1;8
487775;OB1;1;201311;423;AA;C1;8
487846;OB1;1;201311;234;AS;C1;8
487875;OB2;1;201311;242;AS;C1;9
487909;OB2;1;201311;252;AS;F1;9
487975;OB1;1;201311;604;AA;C1;10
488027;OB2;1;201311;299;AA;C7;10
488063;OB2;1;201311;428;AS;C1;8
488068;OB2;1;201311;0;AS;C1;8
488077;OB1;1;201311;255;AA;C1;10
488099;OB2;1;201311;461;AA;C1;15
488156;OB2;1;201311;186;AA;C1;10
488176;OB1;1;201311;224;AS;C1;10
488179;OB1;1;201311;366;AA;C1;10
488241;OB1;1;201311;671;AA;C1;6
488243;OB1;1;201311;357;AA;C1;6
488299;OB2;1;201311;309;AA;C1;20
488304;OB2;1;201311;289;AA;C1;9
488361;OB2;1;201311;324;AS;C1;6
488367;OB2;1;201311;298;AS;C1;4
488370;OB1;1;201311;507;AS;F1;6
488377;OB2;1;201311;302;AS;C1;4
488403;OB2;1;201312;631;AA;C1;6
488417;OB2;1;201312;499;AA;C1;6
488482;OB2;1;201312;547;AA;C1;10
488528;OB2;1;201312;61;AA;C1;10
488555;OB2;1;201312;197;AS;C1;9
488562;OB1;1;201312;405;AA;C1;10
488584;OB1;;201312;0;AA;F8;4
488626;OB2;1;201312;766;AA;C1;20
488669;OB1;1;201312;76;AS;C1;8
488680;OB1;1;201312;1006;AA;C1;4
488732;OB1;1;201312;127;AA;C1;10
488802;OB1;1;201312;228;AS;C1;10
488802;OB2;2;201312;511;AS;C1;10
488831;OB2;1;201312;411;AA;F8;4
488837;OB1;1;201312;704;AA;C1;4
488861;OB2;2;201312;432;AA;C1;9
488869;OB2;1;201312;477;AA;C1;15
488873;OB2;1;201312;333;AA;C1;9
488891;OB2;1;201401;492;AS;C8;3
488905;OB2;1;201401;272;AS;C1;9
488926;OB1;1;201401;1123;AA;F8;4
488946;OB2;1;201401;305;AS;C1;9
488957;OB1;1;201401;440;AA;C1;10
488960;OB2;1;201401;181;AA;C1;10
488989;OB2;1;201401;275;AS;C1;4
488992;OB1;1;201401;62;AS;C1;10
489023;OB2;1;201401;569;AA;C1;10
489050;OB2;1;201401;530;AS;F8;1
489071;OB1;1;201401;373;AA;C1;4
489103;OB1;1;201401;267;AA;C1;10
489203;OB1;1;201401;100;AS;F1;9
489229;OB2;1;201401;368;AA;C1;15
489239;OB1;1;201401;522;AA;C1;15
489250;OB1;1;201401;288;AS;C1;9
489306;OB2;1;201401;208;AA;C1;8
489308;OB1;1;201401;638;AA;C1;8
489309;OB1;1;201401;336;AA;C1;20
489313;OB2;1;201401;522;AA;C1;20
489369;OB2;1;201401;505;AA;C1;9
489378;OB2;1;201401;257;AA;C1;10
489380;OB1;1;201401;287;AA;C1;10
489393;OB1;1;201401;649;AA;C1;10
489395;OB1;1;201401;219;AA;C1;10
489426;OB1;1;201401;429;AA;C1;8
489443;OB1;1;201401;309;AA;C1;10
489475;OB1;1;201401;0;AC;C1;15
489494;OB2;1;201401;912;AA;C1;15
489505;OB2;1;201401;178;AA;C1;8
489558;OB2;1;201401;313;AA;C1;10
489560;OB2;;201401;0;AA;C1;10
489562;OB2;1;201401;273;AA;C1;10
489565;OB1;1;201401;193;AA;C1;10
489668;OB2;1;201401;444;AS;C1;10
489682;OB2;1;201402;392;AA;C1;10
489751;OB1;1;201402;209;AS;C1;9
489860;OB2;1;201402;321;AA;C1;8
489862;OB2;1;201402;109;AA;C1;10
489911;OB1;1;201402;429;AA;C1;3
489915;OB2;1;201402;238;AA;C1;8
489923;OB1;1;201402;420;AA;C1;9
489943;OB1;1;201402;412;AA;C1;9
489958;OB1;;201402;0;AA;C7;15
489966;OB2;1;201402;440;AA;C1;8
489986;OB2;1;201402;159;AA;C1;9
490014;OB2;1;201402;835;AA;C1;8
490051;OB1;1;201402;116;AA;C1;10
490064;OB2;1;201402;152;AS;C1;9
490097;OB1;1;201402;449;AA;C1;9
490110;OB1;1;201402;767;AA;C1;15
490141;OB2;1;201402;619;AA;C1;8
490152;OB1;1;201402;278;AA;C1;8
490153;OB2;1;201402;207;AA;C1;8
490162;OB1;1;201402;179;AA;C1;10
490188;OB1;1;201402;475;AS;F8;2
490196;OB2;1;201402;729;AS;F1;4
490238;OB2;2;201402;532;AS;F1;9
490247;OB2;1;201402;660;AA;C1;8
490280;OB2;1;201402;127;AA;C1;20
490281;OB2;1;201402;436;AA;C1;20
490356;OB1;1;201402;106;AA;C1;10
490391;OB2;1;201402;25;AA;C1;8
490403;OB2;1;201403;129;AA;C1;8
490435;OB2;1;201403;650;AS;F1;9
490445;OB2;1;201403;573;AA;C1;8
490477;OB1;1;201403;386;AA;C1;4
490479;OB2;1;201403;417;AA;C1;4
490481;OB2;1;201403;142;AA;C1;8
490487;OB1;1;201403;291;AA;C1;10
490512;OB1;1;201403;634;AA;C1;15
490542;OB2;1;201403;407;AA;C1;3
490552;OB2;1;201403;532;AA;C1;8
490578;OB2;1;201403;321;AA;C1;8
490579;OB1;1;201403;141;AA;C1;8
490591;OB1;1;201403;302;AA;C1;3
490595;OB1;1;201403;392;AA;C1;10
490656;OB1;1;201403;574;AA;C1;20
490678;OB2;1;201403;1395;AS;F1;4
490693;OB2;1;201403;613;AA;C1;9
490699;OB1;1;201403;457;AA;C1;8
490754;OB1;1;201403;644;AA;C1;15
490758;OB1;1;201403;634;AA;C1;15
490798;OB1;1;201403;92;AS;C1;9
490801;OB2;1;201403;699;AA;C1;8
490827;OB1;1;201403;311;AS;F1;9
490841;OB2;1;201403;329;AS;C1;7
490899;OB2;1;201403;307;AS;F1;3
490904;OB1;1;201403;343;AA;C1;8
490985;OB1;1;201403;378;AA;C1;10
491000;OB1;1;201403;455;AS;F1;9
491021;OB2;1;201403;523;AA;C1;8
491028;OB2;1;201403;396;AA;C1;10
491029;OB2;1;201403;368;AA;C1;10
491036;OB2;1;201403;113;AA;C1;9
491048;OB2;1;201403;774;AA;C1;20
491071;OB1;1;201404;37;AA;C1;10
491080;OB1;1;201404;748;AA;C1;20
491097;OB1;1;201404;700;AA;C1;3
491098;OB1;1;201404;624;AA;C1;10
491158;OB1;1;201404;368;AS;F1;3
491173;OB2;1;201404;12;AA;C1;9
491280;OB1;2;201404;61;AA;C1;9
491290;OB1;1;201404;176;AS;C1;9
491291;OB1;1;201404;169;AS;F1;9
491295;OB1;2;201404;265;AS;C1;10
491313;OB1;1;201404;97;AA;C1;10
491332;OB2;;201404;0;AS;C1;10
491358;OB2;1;201404;56;AA;C1;6
491404;OB1;1;201404;156;AA;C1;20
491407;OB1;1;201404;645;AA;C1;15
491410;OB1;1;201404;242;AA;C1;15
491435;OB1;1;201404;267;AS;C1;9
491438;OB1;1;201404;126;AS;C1;9
491451;OB1;1;201404;355;AS;F1;9
491469;OB2;1;201404;472;AA;C1;8
491471;OB1;1;201404;260;AA;C1;10
491475;OB2;1;201404;91;AA;C1;10
491477;OB1;1;201404;189;AA;C1;10
491528;OB1;1;201404;106;AS;C1;9
491560;OB1;;201404;0;AS;C7;9
491580;OB1;1;201404;67;AA;C1;10
491600;OB2;1;201404;192;AS;C1;10
491601;OB1;1;201404;138;AS;C1;10
491632;OB1;1;201404;139;AA;C1;9
491661;OB2;2;201404;126;AS;F1;9
491708;OB2;1;201404;201;AS;C1;9
491739;OB2;1;201405;887;AA;F1;4
491823;OB1;1;201405;292;AA;C1;20
491835;OB1;1;201405;35;AA;C1;9
491878;OB2;1;201405;205;AA;C1;8
491903;OB1;1;201405;264;AA;C1;20
491943;OB1;1;201405;189;AA;C1;8
491960;OB1;1;201405;268;AA;C1;10
491972;OB1;1;201405;254;AS;C1;9
492007;OB1;1;201405;738;AS;F1;3
492073;OB2;1;201405;151;AA;C1;10
492091;OB2;1;201405;199;AS;C1;3
492175;OB2;1;201405;113;AS;C1;9
492187;OB2;1;201405;170;AA;C1;8
492257;OB1;1;201405;151;AA;C1;20
492267;OB1;1;201405;658;AA;C1;20
492312;OB1;1;201405;1768;AA;C1;8
492371;OB1;1;201405;67;AC;C1;15
492387;OB1;;201406;0;AA;C8;6
492401;OB2;1;201406;277;AA;C1;8
492403;OB2;1;201406;326;AA;C1;8
492409;OB1;1;201406;74;AA;C1;8
492411;OB1;1;201406;135;AA;C1;15
492435;OB1;1;201406;140;AS;C1;7
492448;OB1;1;201406;271;AS;C1;10
492451;OB2;1;201406;693;AA;C1;8
492463;OB1;1;201406;264;AA;C1;15
492471;OB2;1;201406;338;AA;C1;15
492493;OB2;1;201406;154;AA;C1;20
492500;OB1;1;201406;433;AA;C1;20
492508;OB1;1;201406;491;AA;C1;15
492544;OB1;1;201406;82;AA;C1;10
492560;OB1;1;201406;284;AS;F1;3
492571;OB1;1;201406;122;AS;C1;9
492680;OB2;1;201406;491;AA;C1;20
492704;OB2;1;201406;439;AA;C1;8
492708;OB1;1;201406;353;AA;C1;8
492723;OB2;1;201406;590;AA;C1;8
492723;OB2;2;201406;474;AA;C1;8
492725;OB1;1;201406;838;AA;A2;15
492751;OB1;1;201406;0;AS;C1;9
492753;OB1;1;201406;193;AS;C1;9
492771;OB2;1;201406;430;AA;C1;10
492783;OB2;1;201406;292;AA;C1;20
492832;OB2;1;201406;401;AA;C1;15
492847;OB2;1;201406;452;AA;C1;20
492866;OB1;1;201406;259;AA;C1;6
492870;OB1;1;201406;139;AS;C1;9
492884;OB2;1;201407;450;AA;C1;10
492956;OB1;1;201407;475;AA;C1;10
493024;OB1;1;201407;599;AA;C1;15
493064;OB2;1;201407;731;AA;C1;6
493092;OB2;1;201407;432;AA;C1;10
493099;OB2;1;201407;301;AS;F1;9
493149;OB2;1;201407;401;AA;C1;10
493190;OB1;1;201407;689;AS;F1;6
493196;OB2;1;201407;426;AA;C1;20
493207;OB1;1;201407;284;AS;C1;9
493221;OB1;1;201407;702;AA;C1;10
493222;OB2;1;201407;627;AA;C1;10
493234;OB1;1;201407;476;AS;F1;6
493238;OB1;1;201407;218;AS;C1;9
493241;OB1;1;201407;733;AA;C1;9
493248;OB2;1;201407;292;AA;C1;15
493259;OB1;1;201407;251;AA;C1;8
493306;OB1;1;201407;937;AA;C1;8
493364;OB1;1;201407;164;AS;C1;9
493367;OB1;1;201407;189;AS;C1;9
493403;OB2;1;201407;346;AS;F1;9
493406;OB1;1;201407;407;AS;F1;9
493409;OB2;1;201407;318;AA;C1;8
493436;OB2;1;201408;150;AS;C1;8
493471;OB1;1;201408;136;AS;F1;4
493472;OB2;1;201408;528;AS;F1;4
493498;OB1;1;201408;296;AS;F1;6
493510;OB1;1;201408;528;AA;C1;20
493535;OB2;1;201408;490;AA;C1;15
493560;OB2;1;201408;396;AA;C1;8
493569;OB1;1;201408;352;AA;C1;10
493577;OB1;1;201408;137;AA;C1;9
493615;OB2;1;201408;484;AA;C1;15
493628;OB1;1;201408;331;AA;C1;15
493636;OB2;1;201408;424;AA;C1;15
493661;OB1;1;201408;412;AS;C1;9
493664;OB1;1;201408;353;AS;F8;2
493708;OB1;1;201408;173;AS;F8;2
493723;OB1;1;201408;477;AS;C1;9
493782;OB2;1;201408;185;AS;F8;2
493783;OB1;1;201408;1001;AS;F1;2
493785;OB2;1;201408;312;AS;F8;2
493800;OB2;1;201408;404;AS;F1;3
493824;OB1;2;201408;44;AA;C1;9
493846;OB1;1;201408;685;AS;F8;1
493880;OB2;1;201408;191;AS;F1;9
493980;OB2;1;201408;567;AA;C1;15
494003;OB2;1;201408;434;AS;C1;9
494004;OB1;1;201408;496;AS;C1;9
494005;OB1;1;201408;668;AA;F1;6
494018;OB2;1;201408;335;AA;C1;15
494030;OB2;1;201408;552;AS;F1;8
494033;OB1;1;201408;167;AS;C1;9
494072;OB2;1;201408;157;AA;C1;10
590040;OB2;1;201309;231;AS;C1;9
590050;OB2;1;201309;308;AA;C1;9
590055;OB1;1;201309;437;AA;C1;9
590084;OB2;1;201309;143;AS;C1;10
590106;OB2;1;201309;284;AS;C1;8
590144;OB2;1;201309;671;AS;F8;1
590153;OB2;1;201309;701;AA;C1;8
590183;OB1;1;201309;385;AA;C1;8
590229;OB1;1;201309;220;AS;C1;9
590232;OB2;1;201309;398;AS;C1;9
590236;OB2;1;201309;39;AC;C1;10
590245;OB1;1;201309;666;AA;F1;4
590279;OB2;1;201309;367;AS;F8;9
590296;OB2;1;201309;68;AA;C1;10
590316;OB1;1;201309;414;AA;C1;6
590329;OB2;1;201309;289;AA;C1;10
590334;OB2;1;201309;533;AS;C1;9
590341;OB1;1;201309;100;AA;C1;8
590373;OB2;1;201309;97;AS;C7;10
590387;OB2;1;201309;690;AA;C1;10
590389;OB2;1;201309;543;AA;C1;10
590403;OB2;2;201309;107;AS;C1;3
590407;OB2;1;201309;325;AA;C1;15
590413;OB2;1;201309;43;AA;C1;15
590422;OB1;1;201309;189;AA;C1;10
590456;OB1;1;201309;152;AA;C1;10
590476;OB1;1;201309;49;AS;C1;9
590493;OB2;1;201309;159;AS;C1;4
590494;OB1;1;201309;235;AS;C1;4
590500;OB1;1;201309;255;AA;C1;15
590509;OB1;1;201309;444;AA;F8;4
590561;OB2;1;201309;0;AC;C1;15
590587;OB1;1;201309;293;AA;C1;15
590595;OB1;1;201309;139;AA;C1;8
590658;OB2;1;201309;628;AA;A1;20
590668;OB1;1;201309;380;AA;C1;20
590716;OB1;1;201309;557;AA;C1;9
590719;OB1;1;201309;295;AS;F1;1
590729;OB1;1;201309;283;AA;C1;10
590743;OB1;1;201310;259;AA;C1;8
590757;OB2;1;201310;469;AA;C1;10
590769;OB2;1;201310;44;AS;C1;9
590772;OB2;;201310;0;AA;C1;20
590773;OB1;1;201310;521;AA;C1;20
590786;OB2;1;201310;0;AC;C1;15
590800;OB1;1;201310;24;AA;C1;8
590801;OB2;1;201310;25;AA;C1;8
590841;OB2;1;201310;741;AA;C1;15
590895;OB2;1;201310;587;AS;F1;3
590947;OB1;1;201310;476;AA;C1;10
590950;OB2;1;201310;442;AA;C1;20
590981;OB1;1;201310;23;AS;C1;10
590987;OB1;2;201310;435;AS;C1;9
591044;OB2;1;201310;337;AS;C1;10
591097;OB2;1;201310;414;AA;C1;3
591156;OB1;1;201310;447;AA;C1;3
591160;OB2;1;201310;429;AA;C1;9
591163;OB2;1;201310;179;AA;C1;9
591177;OB1;1;201310;343;AA;C1;6
591184;OB2;1;201310;414;AS;C1;6
591192;OB2;1;201310;105;AA;C1;8
591196;OB1;1;201310;345;AA;C1;8
591197;OB1;1;201310;147;AA;C1;9
591198;OB2;1;201310;471;AS;C1;3
591203;OB1;2;201310;41;AS;C1;4
591244;OB1;2;201310;175;AA;C1;10
591246;OB1;1;201310;296;AS;C1;3
591254;OB1;1;201310;104;AS;C1;10
591266;OB2;1;201310;211;AS;C1;3
591270;OB1;1;201310;524;AS;C1;3
591278;OB2;2;201310;633;AA;C1;10
591279;OB1;2;201310;427;AA;C1;10
591302;OB1;1;201310;123;AS;C1;9
591304;OB1;1;201310;202;AS;C1;9
591321;OB2;1;201310;293;AS;C1;4
591416;OB2;1;201310;480;AA;C1;10
591539;OB1;1;201311;570;AA;C1;4
591563;OB1;1;201311;463;AA;C1;8
591630;OB2;1;201311;328;AS;C1;10
591634;OB2;1;201311;192;AS;C1;3
591636;OB1;1;201311;213;AS;C1;3
591641;OB2;1;201311;550;AA;C1;20
591648;OB1;1;201311;1209;AA;C1;6
591689;OB1;1;201311;772;AS;F1;7
591726;OB1;1;201311;347;AA;C1;10
591753;OB1;1;201311;431;AA;C1;10
591865;OB1;1;201311;260;AS;C1;10
591869;OB2;1;201311;913;AA;C1;8
591928;OB2;1;201311;206;AS;F8;3
591934;OB2;2;201311;372;AA;C1;8
591936;OB2;1;201311;113;AA;C1;15
591951;OB2;1;201311;0;AA;C1;8
591952;OB2;1;201311;489;AA;C1;8
591957;OB2;1;201311;292;AS;C1;8
591959;OB1;1;201311;103;AS;C1;8
592037;OB1;1;201311;647;AA;C1;6
592040;OB1;1;201311;493;AA;C1;4
592049;OB1;1;201311;522;AA;C1;4
592088;OB2;1;201311;322;AA;C1;20
592089;OB1;1;201311;198;AA;C1;10
592109;OB2;1;201311;214;AA;C1;8
592130;OB2;1;201311;667;AS;C1;6
592131;OB2;1;201311;704;AS;C1;6
592150;OB1;1;201312;85;AS;C1;6
592157;OB1;1;201312;458;AA;C1;6
592176;OB2;1;201312;72;AA;C1;10
592226;OB1;1;201312;152;AA;C1;8
592232;OB2;1;201312;88;AA;C1;8
592233;OB2;1;201312;0;AA;C1;10
592237;OB1;1;201312;348;AS;F1;9
592242;OB1;1;201312;260;AA;C1;10
592250;OB2;1;201312;89;AA;C1;10
592281;OB1;1;201312;470;AA;C1;10
592292;OB2;1;201312;208;AA;C1;10
592303;OB1;1;201312;160;AA;C1;8
592315;OB1;1;201312;225;AS;C1;9
592362;OB1;1;201312;117;AC;C1;15
592364;OB2;1;201312;66;AC;C1;15
592382;OB1;1;201312;511;AA;C1;20
592398;OB2;1;201312;188;AA;C1;9
592443;OB1;1;201312;713;AA;C1;10
592484;OB2;1;201312;80;AA;C1;15
592524;OB2;1;201312;441;AA;C1;9
592645;OB2;1;201312;468;AA;C1;8
592675;OB2;;201312;0;AS;F1;4
592676;OB2;1;201312;171;AS;F1;6
592742;OB2;1;201312;575;AA;C1;10
592807;OB2;1;201312;521;AA;C1;15
592815;OB1;1;201312;139;AS;C1;10
592817;OB1;1;201312;54;AS;C1;10
592836;OB2;1;201312;109;AS;C1;10
592836;OB2;2;201312;92;AS;C1;10
592847;OB2;1;201312;166;AA;C1;15
592871;OB2;1;201312;507;AA;C1;20
592885;OB2;1;201312;196;AA;C1;8
592888;OB2;1;201312;282;AA;C1;8
592900;OB2;1;201312;315;AA;C1;9
592901;OB2;1;201312;76;AA;C1;9
592909;OB2;;201401;0;AA;A3;10
592943;OB1;1;201401;539;AA;C1;10
592954;OB2;1;201401;445;AA;C1;10
592969;OB1;1;201401;974;AA;C1;6
592981;OB2;1;201401;869;AS;F1;4
592988;OB1;2;201401;82;AC;C1;15
592989;OB1;1;201401;765;AS;C1;4
592998;OB2;1;201401;249;AA;C1;8
592999;OB1;1;201401;131;AA;C8;8
593014;OB2;1;201401;320;AA;C1;9
593029;OB2;1;201401;269;AA;C1;10
593036;OB2;1;201401;540;AS;F1;6
593041;OB1;1;201401;256;AS;C1;6
593081;OB1;1;201401;478;AA;C1;8
593110;OB1;1;201401;17;AC;C1;15
593140;OB1;1;201401;556;AA;C1;8
593142;OB2;1;201401;408;AA;C1;8
593144;OB2;1;201401;264;AA;C1;8
593240;OB1;1;201401;262;AA;C1;15
593249;OB2;1;201401;489;AA;C1;15
593264;OB1;1;201401;146;AS;C1;9
593266;OB2;1;201401;84;AS;C1;9
593315;OB2;1;201401;262;AA;C1;8
593338;OB2;1;201401;118;AS;C1;8
593439;OB2;1;201401;515;AA;C1;9
593441;OB2;1;201401;324;AA;C1;10
593453;OB1;1;201401;65;AA;C1;10
593457;OB1;1;201401;76;AC;C1;15
593460;OB2;1;201401;569;AS;C1;3
593471;OB2;1;201401;91;AS;C1;9
593484;OB1;1;201401;190;AA;C1;15
593507;OB2;1;201402;321;AA;C1;10
593533;OB2;1;201402;82;AS;C1;10
593546;OB2;1;201402;128;AA;C1;10
593557;OB1;;201402;0;AA;C1;9
593557;OB2;1;201402;382;AA;C1;9
593563;OB2;1;201402;46;AA;C1;10
593577;OB2;1;201402;415;AA;C1;15
593587;OB1;1;201402;304;AS;F1;4
593590;OB1;1;201402;190;AS;F8;4
593647;OB2;1;201402;367;AA;C1;6
593668;OB1;1;201402;167;AA;C1;20
593698;OB2;1;201402;482;AS;C1;4
593707;OB2;1;201402;494;AS;C1;3
593725;OB2;1;201402;231;AS;C1;9
593729;OB2;1;201402;35;AS;C1;9
593730;OB2;1;201402;81;AS;C1;9
593733;OB2;1;201402;840;AA;F1;4
593734;OB2;1;201402;599;AA;F8;4
593747;OB2;1;201402;55;AA;C1;10
593750;OB2;1;201402;162;AA;C1;10
593764;OB2;1;201402;501;AA;C1;8
593817;OB2;1;201402;217;AS;C1;10
593951;OB1;1;201402;485;AS;C1;10
593967;OB2;1;201402;459;AS;C1;10
593969;OB2;1;201402;318;AS;C1;10
593971;OB2;1;201402;263;AS;C1;10
593973;OB1;1;201402;213;AS;C1;3
593974;OB1;1;201402;231;AS;C1;8
594014;OB1;2;201402;757;AS;F1;9
594031;OB1;1;201402;981;AA;C1;6
594081;OB2;2;201403;583;AA;C1;8
594081;OB2;;201403;0;AA;C1;8
594082;OB1;1;201403;198;AA;C1;8
594092;OB2;1;201403;553;AS;C1;9
594103;OB2;1;201403;539;AA;C1;8
594141;OB1;;201403;0;AA;C1;10
