"PANELA","CAMP","VIDA_PAN_ACO","DR"
"15.149","201406","98",0.00
"15.149","201406","99",0.00
"15.149","201406","100",0.00
"15.149","201406","101",0.00
"15.149","201406","102",0.00
"15.149","201406","103",0.00
"15.149","201406","104",0.00
"15.149","201406","105",0.00
"15.149","201406","106",0.00
"15.149","201406","107",0.00
"15.149","201406","108",0.00
"16.147","201406","1",0.00
"16.147","201406","2",0.00
"16.147","201406","3",0.00
"16.147","201406","4",0.00
"16.147","201406","5",0.00
"16.147","201406","6",0.00
"16.147","201406","7",0.00
"16.147","201406","8",0.00
"16.147","201406","9",0.00
"16.147","201406","10",0.00
"16.147","201406","11",0.00
"16.147","201406","12",0.00
"16.147","201406","13",0.00
"16.147","201406","14",1.00
"16.147","201406","15",0.00
"16.147","201406","16",0.00
"16.147","201406","17",0.00
"16.147","201406","18",0.00
"16.147","201406","19",0.00
"16.147","201406","20",0.00
"16.147","201406","21",0.00
"16.147","201406","22",0.00
"16.147","201406","23",0.00
"16.147","201406","24",0.00
"16.147","201406","25",0.00
"16.147","201406","26",0.00
"16.147","201406","27",0.00
"16.147","201406","28",0.00
"16.147","201406","29",0.00
"16.147","201406","30",0.00
"16.147","201406","31",0.00
"16.147","201406","32",0.00
"16.147","201406","33",0.00
"16.147","201406","34",0.00
"16.147","201406","35",0.00
"16.147","201406","36",0.00
"16.147","201406","37",0.00
"16.147","201406","38",0.00
"16.147","201406","39",0.00
"16.147","201406","40",0.00
"16.147","201406","41",0.00
"16.147","201406","42",0.00
"16.147","201406","43",0.00
"16.147","201406","44",0.00
"16.147","201406","45",0.00
"2.142","201406","1",0.00
"2.142","201406","2",0.00
"2.142","201406","3",0.00
"2.142","201406","4",0.00
"2.142","201406","5",0.00
"2.142","201406","6",0.00
"2.142","201406","7",0.00
"2.142","201406","8",0.00
"2.142","201406","9",0.00
"2.142","201406","10",0.00
"2.142","201406","11",1.00
"2.142","201406","12",1.00
"2.142","201406","13",0.00
"2.142","201406","14",0.00
"2.142","201406","15",0.00
"2.142","201406","16",1.00
"2.142","201406","17",0.00
"2.142","201406","18",0.00
"2.142","201406","19",1.00
"2.142","201406","20",0.00
"2.142","201406","21",0.00
"2.142","201406","22",0.00
"2.142","201406","23",0.00
"2.142","201406","24",0.00
"2.142","201406","25",0.00
"2.142","201406","26",0.00
"2.142","201406","27",0.00
"2.142","201406","28",0.00
"2.142","201406","29",0.00
"2.142","201406","30",1.00
"2.142","201406","31",1.00
"2.142","201406","32",0.00
"2.142","201406","33",1.00
"2.142","201406","34",1.00
"2.142","201406","35",0.00
"2.142","201406","36",0.00
"2.142","201406","37",0.00
"2.142","201406","38",1.00
"2.142","201406","39",0.00
"2.142","201406","40",0.00
"2.142","201406","41",0.00
"2.142","201406","42",0.00
"2.142","201406","43",0.00
"2.142","201406","44",0.00
"2.142","201406","45",1.00
"2.142","201406","46",1.00
"2.142","201406","47",1.00
"2.142","201406","48",0.00
"2.142","201406","49",0.00
"2.142","201406","50",1.00
"2.142","201406","51",0.00
"2.142","201406","52",0.00
"2.142","201406","53",0.00
"2.142","201406","54",0.00
"2.142","201406","55",0.00
"2.142","201406","56",0.00
"2.142","201406","57",0.00
"2.142","201406","58",0.00
"2.142","201406","59",0.00
"2.142","201406","60",0.00
"2.142","201406","61",1.00
"2.142","201406","62",1.00
"2.142","201406","63",0.00
"2.142","201406","64",0.00
"2.142","201406","65",0.00
"2.142","201406","66",0.00
"2.142","201406","67",0.00
"2.142","201406","68",0.00
"2.142","201406","69",0.00
"2.142","201406","70",0.00
"2.142","201406","71",0.00
"2.142","201406","72",0.00
"2.142","201406","73",0.00
"2.142","201406","74",0.00
"2.142","201406","75",0.00
"2.142","201406","76",0.00
"2.142","201406","77",0.00
"2.142","201406","78",0.00
"2.142","201406","79",1.00
"2.142","201406","80",0.00
"2.142","201406","81",0.00
"2.142","201406","82",0.00
"2.142","201406","83",1.00
"2.142","201406","84",0.00
"2.142","201406","85",0.00
"2.142","201406","86",1.00
"2.142","201406","87",0.00
"2.142","201406","88",0.00
"2.142","201406","89",1.00
"2.142","201406","90",1.00
"2.142","201406","91",0.00
"2.142","201406","92",1.00
"2.142","201406","93",1.00
"2.142","201406","94",0.00
"2.142","201406","95",0.00
"2.142","201406","96",0.00
"2.142","201406","97",0.00
"2.142","201406","98",0.00
"2.142","201406","99",0.00
"2.142","201406","100",0.00
"2.142","201406","101",1.00
"2.142","201406","102",0.00
"2.142","201406","103",0.00
"2.142","201406","104",0.00
"2.142","201406","105",0.00
"2.142","201406","106",0.00
"2.142","201406","107",0.00
"2.142","201406","108",0.00
"2.142","201406","109",0.00
"22.74","201406","1",0.00
"22.74","201406","2",0.00
"22.74","201406","3",0.00
"22.74","201406","4",0.00
"22.74","201406","5",0.00
"22.74","201406","6",0.00
"22.74","201406","7",0.00
"22.74","201406","8",0.00
"22.74","201406","9",0.00
"22.74","201406","10",0.00
"22.74","201406","11",0.00
"22.74","201406","12",0.00
"22.74","201406","13",0.00
"22.74","201406","14",0.00
"22.74","201406","15",0.00
"22.74","201406","16",0.00
"22.74","201406","17",0.00
"22.74","201406","18",0.00
"22.74","201406","19",0.00
"22.74","201406","20",0.00
"22.74","201406","21",0.00
"22.74","201406","22",0.00
"22.74","201406","23",0.00
"22.74","201406","24",0.00
"22.74","201406","25",0.00
"22.74","201406","26",0.00
"22.74","201406","27",0.00
"22.74","201406","28",1.00
"22.74","201406","29",0.00
"22.74","201406","30",0.00
"22.74","201406","31",0.00
"22.74","201406","32",0.00
"22.74","201406","33",0.00
"22.74","201406","34",0.00
"22.74","201406","35",0.00
"22.74","201406","36",1.00
"22.74","201406","37",0.00
"22.74","201406","38",0.00
"22.74","201406","39",1.00
"22.74","201406","40",1.00
"22.74","201406","41",0.00
"22.74","201406","42",1.00
"22.74","201406","43",0.00
"22.74","201406","44",0.00
"22.74","201406","45",0.00
"22.74","201406","46",1.00
"22.74","201406","47",0.00
"22.74","201406","48",0.00
"22.74","201406","49",0.00
"22.74","201406","50",1.00
"22.74","201406","51",0.00
"22.74","201406","52",0.00
"22.74","201406","53",0.00
"22.74","201406","54",0.00
"22.74","201406","55",0.00
"22.74","201406","56",0.00
"22.74","201406","57",1.00
"22.74","201406","58",0.00
"22.74","201406","59",0.00
"22.74","201406","60",1.00
"22.74","201406","61",0.00
"22.74","201406","62",0.00
"22.74","201406","63",1.00
"22.74","201406","64",0.00
"22.74","201406","65",0.00
"22.74","201406","66",0.00
"22.74","201406","67",0.00
"22.74","201406","68",0.00
"22.74","201406","69",1.00
"22.74","201406","70",1.00
"22.74","201406","71",0.00
"22.74","201406","72",0.00
"22.74","201406","73",0.00
"22.74","201406","74",0.00
"22.74","201406","75",0.00
"22.74","201406","76",0.00
"22.74","201406","77",0.00
"22.74","201406","78",0.00
"22.74","201406","79",1.00
"22.74","201406","80",0.00
"22.74","201406","81",0.00
"22.74","201406","82",0.00
"22.74","201406","83",0.00
"22.74","201406","84",0.00
"22.74","201406","85",0.00
"22.74","201406","86",1.00
"22.74","201406","87",0.00
"22.74","201406","88",0.00
"22.74","201406","89",0.00
"22.74","201406","90",1.00
"22.74","201406","91",1.00
"22.74","201406","92",0.00
"22.74","201406","93",1.00
"22.74","201406","94",0.00
"22.74","201406","95",0.00
"4.152","201406","1",0.00
"4.152","201406","2",1.00
"4.152","201406","3",0.00
"4.152","201406","4",0.00
"4.152","201406","5",0.00
"4.152","201406","6",0.00
"4.152","201406","7",0.00
"4.152","201406","8",0.00
"4.152","201406","9",1.00
"4.152","201406","10",1.00
"4.152","201406","11",0.00
"4.152","201406","12",0.00
"4.152","201406","13",0.00
"4.152","201406","14",0.00
"4.152","201406","15",0.00
"4.152","201406","16",1.00
"4.152","201406","17",0.00
"4.152","201406","18",0.00
"4.152","201406","19",1.00
"4.152","201406","20",1.00
"4.152","201406","21",0.00
"4.152","201406","22",0.00
"4.152","201406","23",0.00
"4.152","201406","24",1.00
"4.152","201406","25",0.00
"4.152","201406","26",0.00
"4.152","201406","27",0.00
"4.152","201406","28",0.00
"4.152","201406","29",0.00
"4.152","201406","30",0.00
"4.152","201406","31",0.00
"4.152","201406","32",0.00
"4.152","201406","33",0.00
"4.152","201406","34",0.00
"4.152","201406","35",0.00
"4.152","201406","36",0.00
"4.152","201406","37",0.00
"4.152","201406","38",0.00
"4.152","201406","39",0.00
"4.152","201406","40",0.00
"4.152","201406","41",1.00
"4.152","201406","42",0.00
"4.152","201406","43",0.00
"4.152","201406","44",0.00
"4.152","201406","45",0.00
"4.152","201406","46",0.00
"4.152","201406","47",0.00
"4.152","201406","48",0.00
"4.152","201406","49",0.00
"4.152","201406","50",0.00
"4.152","201406","51",0.00
"4.152","201406","52",0.00
"4.152","201406","53",0.00
"4.152","201406","54",0.00
"4.152","201406","55",0.00
"4.152","201406","56",0.00
"4.152","201406","57",0.00
"4.152","201406","58",0.00
"4.152","201406","59",0.00
"4.152","201406","60",0.00
"4.152","201406","61",0.00
"4.152","201406","62",0.00
"4.152","201406","63",1.00
"4.152","201406","64",0.00
"4.152","201406","65",0.00
"4.152","201406","66",1.00
"4.152","201406","67",0.00
"4.152","201406","68",0.00
"4.152","201406","69",0.00
"4.152","201406","70",0.00
"4.152","201406","71",0.00
"4.152","201406","72",0.00
"4.152","201406","73",1.00
"4.152","201406","74",1.00
"4.152","201406","75",0.00
"4.152","201406","76",1.00
"4.152","201406","77",1.00
"4.152","201406","78",0.00
"4.152","201406","79",0.00
"4.152","201406","80",0.00
"4.152","201406","81",0.00
"4.152","201406","82",0.00
"4.152","201406","83",0.00
"4.152","201406","84",0.00
"4.152","201406","85",0.00
"4.152","201406","86",0.00
"4.152","201406","87",0.00
"4.152","201406","88",0.00
"4.152","201406","89",1.00
"4.152","201406","90",0.00
"4.152","201406","91",0.00
"4.152","201406","92",1.00
"4.152","201406","93",0.00
"4.152","201406","94",0.00
"4.152","201406","95",0.00
"4.152","201406","96",0.00
"4.152","201406","97",0.00
"4.152","201406","98",0.00
"4.152","201406","99",0.00
"4.152","201406","100",1.00
"4.152","201406","101",0.00
"4.152","201406","102",0.00
"4.152","201406","103",0.00
"4.152","201406","104",0.00
"4.152","201406","105",0.00
"4.152","201406","106",0.00
"4.152","201406","107",0.00
"4.152","201406","108",0.00
"4.152","201406","109",0.00
"4.152","201406","110",1.00
"4.152","201406","111",0.00
"4.152","201406","112",0.00
"4.152","201406","113",0.00
"4.152","201406","114",0.00
"4.152","201406","115",0.00
"6.147","201406","1",0.00
"6.147","201406","2",1.00
"6.147","201406","3",0.00
"6.147","201406","4",1.00
"6.147","201406","5",0.00
"6.147","201406","6",0.00
"6.147","201406","7",0.00
"6.147","201406","8",0.00
"6.147","201406","9",1.00
"6.147","201406","10",0.00
"6.147","201406","11",1.00
"6.147","201406","12",0.00
"6.147","201406","13",0.00
"6.147","201406","14",1.00
"6.147","201406","15",0.00
"6.147","201406","16",0.00
"6.147","201406","17",1.00
"6.147","201406","18",1.00
"6.147","201406","19",1.00
"6.147","201406","20",1.00
"6.147","201406","21",0.00
"6.147","201406","22",1.00
"6.147","201406","23",0.00
"6.147","201406","24",0.00
"6.147","201406","25",0.00
"6.147","201406","26",0.00
"6.147","201406","27",0.00
"6.147","201406","28",1.00
"6.147","201406","29",1.00
"6.147","201406","30",0.00
"6.147","201406","31",0.00
"6.147","201406","32",0.00
"6.147","201406","33",1.00
"6.147","201406","34",0.00
"6.147","201406","35",0.00
"6.147","201406","36",0.00
"6.147","201406","37",0.00
"6.147","201406","38",0.00
"6.147","201406","39",0.00
"6.147","201406","40",0.00
"6.147","201406","41",0.00
"6.147","201406","42",0.00
"6.147","201406","43",0.00
"6.147","201406","44",0.00
"6.147","201406","45",0.00
"6.147","201406","46",1.00
"6.147","201406","47",0.00
"6.147","201406","48",0.00
"6.147","201406","49",0.00
"6.147","201406","50",0.00
"6.147","201406","51",0.00
"6.147","201406","52",0.00
"6.147","201406","53",1.00
"6.147","201406","54",0.00
"6.147","201406","55",1.00
"6.147","201406","56",0.00
"6.147","201406","57",0.00
"6.147","201406","58",0.00
"6.147","201406","59",0.00
"6.147","201406","60",1.00
"6.147","201406","61",0.00
"6.147","201406","62",1.00
"6.147","201406","63",0.00
"6.147","201406","64",1.00
"6.147","201406","65",1.00
"6.147","201406","66",0.00
"6.147","201406","67",0.00
"6.147","201406","68",0.00
"6.147","201406","69",0.00
"6.147","201406","70",1.00
"6.147","201406","71",0.00
"6.147","201406","72",0.00
"6.147","201406","73",0.00
"6.147","201406","74",1.00
"6.147","201406","75",0.00
"6.147","201406","76",1.00
"6.147","201406","77",1.00
"6.147","201406","78",0.00
"6.147","201406","79",0.00
"6.147","201406","80",0.00
"9.146","201406","1",0.00
"9.146","201406","2",0.00
"9.146","201406","3",0.00
"9.146","201406","4",0.00
"9.146","201406","5",0.00
"9.146","201406","6",0.00
"9.146","201406","7",0.00
"9.146","201406","8",0.00
"9.146","201406","9",1.00
"9.146","201406","10",0.00
"9.146","201406","11",0.00
"9.146","201406","12",1.00
"9.146","201406","13",1.00
"9.146","201406","14",1.00
"9.146","201406","15",0.00
"9.146","201406","16",1.00
"9.146","201406","17",0.00
"9.146","201406","18",0.00
"9.146","201406","19",0.00
"9.146","201406","20",0.00
"9.146","201406","21",0.00
"9.146","201406","22",0.00
"9.146","201406","23",0.00
"9.146","201406","24",0.00
"9.146","201406","25",0.00
"9.146","201406","26",0.00
"9.146","201406","27",0.00
"9.146","201406","28",0.00
"9.146","201406","29",0.00
"9.146","201406","30",0.00
"9.146","201406","31",0.00
"9.146","201406","32",0.00
"9.146","201406","33",0.00
"9.146","201406","34",0.00
"9.146","201406","35",0.00
"9.146","201406","36",0.00
"9.146","201406","37",0.00
"9.146","201406","38",0.00
"9.146","201406","39",0.00
"9.146","201406","40",0.00
"9.146","201406","41",0.00
"9.146","201406","42",0.00
"9.146","201406","43",0.00
"9.146","201406","44",0.00
"9.146","201406","45",0.00
"9.146","201406","46",1.00
"9.146","201406","47",1.00
"9.146","201406","48",0.00
"9.146","201406","49",0.00
"9.146","201406","50",0.00
"9.146","201406","51",0.00
"9.146","201406","52",0.00
"9.146","201406","53",0.00
"9.146","201406","54",0.00
"9.146","201406","55",0.00
"9.146","201406","56",0.00
"9.146","201406","57",0.00
"9.146","201406","58",0.00
"9.146","201406","59",0.00
"9.146","201406","60",0.00
"9.146","201406","61",0.00
"9.146","201406","62",0.00
"9.146","201406","63",0.00
"9.146","201406","64",0.00
"9.146","201406","65",0.00
"9.146","201406","66",0.00
"9.146","201406","67",0.00
"9.146","201406","68",0.00
"9.146","201406","69",0.00
"9.146","201406","70",0.00
"9.146","201406","71",0.00
"9.146","201406","72",0.00
"9.146","201406","73",0.00
"9.146","201406","74",1.00
"9.146","201406","75",0.00
"9.146","201406","76",0.00
"9.146","201406","77",0.00
"9.146","201406","78",0.00
"9.146","201406","79",0.00
"9.146","201406","80",1.00
"9.146","201406","81",1.00
"9.146","201406","82",0.00
"9.146","201406","83",0.00
"9.146","201406","84",0.00
"9.146","201406","85",0.00
"9.146","201406","86",0.00
"9.146","201406","87",1.00
"9.146","201406","88",0.00
"9.146","201406","89",0.00
"9.146","201406","90",0.00
"9.146","201406","91",0.00
"9.146","201406","92",0.00
"9.146","201406","93",1.00
"9.146","201406","94",1.00
"9.146","201406","95",0.00
"9.146","201406","96",0.00
"9.146","201406","97",0.00
"9.146","201406","98",0.00
"9.146","201406","99",0.00
"9.146","201406","100",0.00
"9.146","201406","101",0.00
"10.145","201407","1",0.00
"10.145","201407","2",0.00
"10.145","201407","3",0.00
"10.145","201407","4",0.00
"10.145","201407","5",1.00
"10.145","201407","6",1.00
"10.145","201407","7",0.00
"10.145","201407","8",0.00
"10.145","201407","9",1.00
"10.145","201407","10",0.00
"10.145","201407","11",0.00
"10.145","201407","12",0.00
"10.145","201407","13",0.00
"10.145","201407","14",0.00
"10.145","201407","15",1.00
"10.145","201407","16",0.00
"10.145","201407","17",0.00
"10.145","201407","18",1.00
"10.145","201407","19",0.00
"10.145","201407","20",1.00
"10.145","201407","21",0.00
"12.144","201407","1",0.00
"12.144","201407","2",0.00
"12.144","201407","3",0.00
"12.144","201407","4",1.00
"12.144","201407","5",0.00
"12.144","201407","6",0.00
"12.144","201407","7",0.00
"12.144","201407","8",0.00
"12.144","201407","9",0.00
"12.144","201407","10",0.00
"12.144","201407","11",0.00
"12.144","201407","12",0.00
"12.144","201407","13",0.00
"12.144","201407","14",0.00
"12.144","201407","15",0.00
"12.144","201407","16",0.00
"12.144","201407","17",0.00
"12.144","201407","18",0.00
"12.144","201407","19",0.00
"12.144","201407","20",0.00
"12.144","201407","21",0.00
"12.144","201407","22",0.00
"12.144","201407","23",0.00
"12.144","201407","24",1.00
"12.144","201407","25",1.00
"12.144","201407","26",0.00
"12.144","201407","27",0.00
"12.144","201407","28",1.00
"12.144","201407","29",1.00
"12.144","201407","30",1.00
"12.144","201407","31",0.00
"12.144","201407","32",0.00
"12.144","201407","33",1.00
"12.144","201407","34",1.00
"12.144","201407","35",0.00
"12.144","201407","36",0.00
"12.144","201407","37",0.00
"12.144","201407","38",0.00
"12.144","201407","39",0.00
"12.144","201407","40",1.00
"12.144","201407","41",0.00
"12.144","201407","42",0.00
"12.144","201407","43",0.00
"12.144","201407","44",0.00
"12.144","201407","45",0.00
"12.144","201407","46",1.00
"15.150","201407","1",0.00
"15.150","201407","2",0.00
"15.150","201407","3",0.00
"15.150","201407","4",0.00
"15.150","201407","5",0.00
"15.150","201407","6",0.00
"15.150","201407","7",0.00
"15.150","201407","8",0.00
"15.150","201407","9",0.00
"15.150","201407","10",0.00
"15.150","201407","11",0.00
"15.150","201407","12",0.00
"15.150","201407","13",0.00
"15.150","201407","14",0.00
"15.150","201407","15",1.00
"15.150","201407","16",0.00
"15.150","201407","17",0.00
"15.150","201407","18",0.00
"15.150","201407","19",1.00
"15.150","201407","20",0.00
"15.150","201407","21",1.00
"15.150","201407","22",0.00
"19.141","201407","1",0.00
"19.141","201407","2",0.00
"19.141","201407","3",0.00
"19.141","201407","4",0.00
"19.141","201407","5",0.00
"19.141","201407","6",0.00
"19.141","201407","7",0.00
"19.141","201407","8",0.00
"19.141","201407","9",1.00
"19.141","201407","10",0.00
"19.141","201407","11",0.00
"19.141","201407","12",0.00
"19.141","201407","13",0.00
"19.141","201407","14",0.00
"19.141","201407","15",0.00
"19.141","201407","16",1.00
"19.141","201407","17",0.00
"19.141","201407","18",0.00
"19.141","201407","19",0.00
"19.141","201407","20",0.00
"19.141","201407","21",1.00
"19.141","201407","22",0.00
"19.141","201407","23",0.00
"19.141","201407","24",0.00
"19.141","201407","25",0.00
"19.141","201407","26",0.00
"19.141","201407","27",0.00
"19.141","201407","28",0.00
"19.141","201407","29",1.00
"19.141","201407","30",0.00
"19.141","201407","31",0.00
"19.141","201407","32",0.00
"19.141","201407","33",0.00
"19.141","201407","34",0.00
"19.141","201407","35",0.00
"19.141","201407","36",0.00
"19.141","201407","37",1.00
"19.141","201407","38",0.00
"19.141","201407","39",0.00
"19.141","201407","40",0.00
"19.141","201407","41",0.00
"19.141","201407","42",0.00
"19.141","201407","43",0.00
"19.141","201407","44",0.00
"19.141","201407","45",0.00
"19.141","201407","46",0.00
"19.141","201407","47",0.00
"19.141","201407","48",0.00
"19.141","201407","49",0.00
"19.141","201407","50",0.00
"19.141","201407","51",0.00
"19.141","201407","52",0.00
"19.141","201407","53",0.00
"19.141","201407","54",0.00
"19.141","201407","55",0.00
"19.141","201407","56",0.00
"19.141","201407","57",0.00
"19.141","201407","58",0.00
"19.141","201407","59",0.00
"19.141","201407","60",0.00
"19.141","201407","61",1.00
"19.141","201407","62",0.00
"19.141","201407","63",0.00
"19.141","201407","64",0.00
"19.141","201407","65",0.00
"2.143","201407","1",0.00
"2.143","201407","2",1.00
"2.143","201407","3",0.00
"2.143","201407","4",1.00
"2.143","201407","5",0.00
"2.143","201407","6",0.00
"2.143","201407","7",1.00
"2.143","201407","8",0.00
"2.143","201407","9",0.00
"2.143","201407","10",0.00
"2.143","201407","11",1.00
"2.143","201407","12",0.00
"2.143","201407","13",1.00
"2.143","201407","14",1.00
"21.81","201407","1",0.00
"21.81","201407","2",1.00
"21.81","201407","3",1.00
"21.81","201407","4",1.00
"21.81","201407","5",0.00
"21.81","201407","6",0.00
"21.81","201407","7",0.00
"21.81","201407","8",0.00
"21.81","201407","9",0.00
"21.81","201407","10",0.00
"21.81","201407","11",0.00
"21.81","201407","12",0.00
"21.81","201407","13",0.00
"21.81","201407","14",0.00
"21.81","201407","15",1.00
"21.81","201407","16",0.00
"21.81","201407","17",1.00
"21.81","201407","18",0.00
"21.81","201407","19",0.00
"21.81","201407","20",0.00
"21.81","201407","21",0.00
"21.81","201407","22",0.00
"21.81","201407","23",1.00
"21.81","201407","24",0.00
"21.81","201407","25",0.00
"21.81","201407","26",0.00
"21.81","201407","27",0.00
"21.81","201407","28",0.00
"21.81","201407","29",0.00
"21.81","201407","30",0.00
"21.81","201407","31",0.00
"21.81","201407","32",1.00
"21.81","201407","33",1.00
"21.81","201407","34",0.00
"21.81","201407","35",1.00
"21.81","201407","36",1.00
"21.81","201407","37",1.00
"21.81","201407","38",1.00
"21.81","201407","39",0.00
"21.81","201407","40",1.00
"21.81","201407","41",0.00
"21.81","201407","42",0.00
"21.81","201407","43",0.00
"21.81","201407","44",0.00
"21.81","201407","45",0.00
"21.81","201407","46",0.00
"21.81","201407","47",0.00
"21.81","201407","48",0.00
"21.81","201407","49",0.00
"21.81","201407","50",1.00
"21.81","201407","51",0.00
"21.81","201407","52",0.00
"21.81","201407","53",0.00
"23.78","201407","1",0.00
"23.78","201407","2",0.00
"23.78","201407","3",0.00
"23.78","201407","4",1.00
"23.78","201407","5",1.00
"23.78","201407","6",0.00
"23.78","201407","7",1.00
"23.78","201407","8",0.00
"23.78","201407","9",0.00
"23.78","201407","10",0.00
"23.78","201407","11",1.00
"23.78","201407","12",0.00
"23.78","201407","13",0.00
"23.78","201407","14",0.00
"23.78","201407","15",0.00
"23.78","201407","16",0.00
"23.78","201407","17",0.00
"23.78","201407","18",0.00
"23.78","201407","19",0.00
"23.78","201407","20",0.00
"23.78","201407","21",0.00
"23.78","201407","22",0.00
"23.78","201407","23",1.00
"23.78","201407","24",0.00
"23.78","201407","25",1.00
"23.78","201407","26",0.00
"23.78","201407","27",0.00
"23.78","201407","28",0.00
"23.78","201407","29",0.00
"23.78","201407","30",0.00
"23.78","201407","31",1.00
"23.78","201407","32",0.00
"23.78","201407","33",0.00
"23.78","201407","34",0.00
"23.78","201407","35",0.00
"23.78","201407","36",0.00
"23.78","201407","37",0.00
"23.78","201407","38",1.00
"23.78","201407","39",0.00
"23.78","201407","40",0.00
"23.78","201407","41",0.00
"23.78","201407","42",0.00
"23.78","201407","43",1.00
"23.78","201407","44",0.00
"23.78","201407","45",0.00
"23.78","201407","46",0.00
"23.78","201407","47",0.00
"23.78","201407","48",0.00
"23.78","201407","49",0.00
"23.78","201407","50",0.00
"23.78","201407","51",0.00
"23.78","201407","52",0.00
"23.78","201407","53",0.00
"23.78","201407","54",0.00
"23.78","201407","55",0.00
"23.78","201407","56",0.00
"23.78","201407","57",0.00
"23.78","201407","58",0.00
"23.78","201407","59",0.00
"23.78","201407","60",0.00
"23.78","201407","61",0.00
"23.78","201407","62",0.00
"23.78","201407","63",0.00
"23.78","201407","64",0.00
"23.78","201407","65",0.00
"23.78","201407","66",0.00
"23.78","201407","67",0.00
"23.78","201407","68",0.00
"23.78","201407","69",0.00
"23.78","201407","70",0.00
"23.78","201407","71",0.00
"23.78","201407","72",1.00
"23.78","201407","73",0.00
"23.78","201407","74",0.00
"23.78","201407","75",0.00
"23.78","201407","76",0.00
"23.78","201407","77",0.00
"23.78","201407","78",0.00
"23.78","201407","79",0.00
"23.78","201407","80",0.00
"23.78","201407","81",0.00
"23.78","201407","82",0.00
"23.78","201407","83",0.00
"23.78","201407","84",0.00
"23.78","201407","85",0.00
"23.78","201407","86",0.00
"23.78","201407","87",1.00
"23.78","201407","88",0.00
"23.78","201407","89",1.00
"23.78","201407","90",0.00
"5.131","201407","1",0.00
"5.131","201407","2",0.00
"5.131","201407","3",0.00
"5.131","201407","4",0.00
"5.131","201407","5",0.00
"5.131","201407","6",0.00
"5.131","201407","7",0.00
"5.131","201407","8",0.00
"5.131","201407","9",0.00
"5.131","201407","10",0.00
"5.131","201407","11",0.00
"5.131","201407","12",0.00
"5.131","201407","13",0.00
"5.131","201407","14",1.00
"5.131","201407","15",1.00
"5.131","201407","16",0.00
"5.131","201407","17",0.00
"5.131","201407","18",0.00
"5.131","201407","19",0.00
"5.131","201407","20",0.00
"5.131","201407","21",0.00
"5.131","201407","22",0.00
"5.131","201407","23",0.00
"5.131","201407","24",0.00
"5.131","201407","25",0.00
"5.131","201407","26",0.00
"5.131","201407","27",1.00
"5.131","201407","28",0.00
"5.131","201407","29",0.00
"5.131","201407","30",0.00
"5.131","201407","31",0.00
"5.131","201407","32",0.00
"5.131","201407","33",1.00
"5.131","201407","34",0.00
"5.131","201407","35",1.00
"5.131","201407","36",0.00
"5.131","201407","37",0.00
"5.131","201407","38",0.00
"5.131","201407","39",0.00
"5.131","201407","40",0.00
"5.131","201407","41",0.00
"5.131","201407","42",1.00
"5.131","201407","43",0.00
"5.131","201407","44",1.00
"5.131","201407","45",0.00
"5.131","201407","46",0.00
"5.131","201407","47",0.00
"5.131","201407","48",0.00
"5.131","201407","49",0.00
"5.131","201407","50",0.00
"5.131","201407","51",0.00
"5.131","201407","52",0.00
"5.131","201407","53",0.00
"5.131","201407","54",1.00
"5.131","201407","55",0.00
"5.131","201407","56",0.00
"5.131","201407","57",0.00
"5.131","201407","58",1.00
"5.131","201407","59",0.00
"5.131","201407","60",1.00
"5.131","201407","61",0.00
"5.131","201407","62",0.00
"5.131","201407","63",0.00
"5.131","201407","64",0.00
"5.131","201407","65",0.00
"5.131","201407","66",0.00
"5.131","201407","67",0.00
"5.131","201407","68",0.00
"5.131","201407","69",0.00
"5.131","201407","70",0.00
"5.131","201407","71",0.00
"5.131","201407","72",0.00
"5.131","201407","73",0.00
"5.131","201407","74",0.00
"5.131","201407","75",0.00
"5.131","201407","76",0.00
"5.131","201407","77",1.00
"5.131","201407","78",1.00
"5.131","201407","79",0.00
"5.131","201407","80",0.00
"5.131","201407","81",0.00
"5.131","201407","82",1.00
"5.131","201407","83",0.00
"5.131","201407","84",0.00
"5.131","201407","85",0.00
"5.131","201407","86",0.00
"5.131","201407","87",0.00
"5.131","201407","88",0.00
"5.131","201407","89",1.00
"7.153","201407","1",1.00
"7.153","201407","2",0.00
"7.153","201407","3",0.00
"7.153","201407","4",0.00
"7.153","201407","5",0.00
"7.153","201407","6",0.00
"7.153","201407","7",0.00
"7.153","201407","8",0.00
"7.153","201407","9",0.00
"7.153","201407","10",1.00
"7.153","201407","11",0.00
"7.153","201407","12",1.00
"7.153","201407","13",0.00
"7.153","201407","14",0.00
"7.153","201407","15",0.00
"7.153","201407","16",0.00
"7.153","201407","17",0.00
"7.153","201407","18",0.00
"7.153","201407","19",1.00
"7.153","201407","20",0.00
"7.153","201407","21",0.00
"7.153","201407","22",0.00
"7.153","201407","23",0.00
"7.153","201407","24",0.00
"7.153","201407","25",0.00
"7.153","201407","26",1.00
"7.153","201407","27",0.00
"7.153","201407","28",0.00
"7.153","201407","29",0.00
"7.153","201407","30",1.00
"7.153","201407","31",1.00
"7.153","201407","32",0.00
"7.153","201407","33",0.00
"7.153","201407","34",0.00
"7.153","201407","35",0.00
"7.153","201407","36",0.00
"7.153","201407","37",0.00
"7.153","201407","38",0.00
"7.153","201407","39",0.00
"7.153","201407","40",0.00
"7.153","201407","41",1.00
"7.153","201407","42",0.00
