NUM_CORR_ACI;SIGLA_ACO;COD_TPAO;CLS_DARDO;CONS_AL;P;P_MAX
598924;VJQ1AA000150015099;2;sem dardo;515;10.835;12
495920;24JDAA000100010099;1;com dardo;512;10.083;10
495926;YUCBAA007000153099;2;sem dardo;621;17.267;25
495635;AACDAA0110001510X9;1;com dardo;444;21.427;25
599587;MBA2AA000150010099;2;sem dardo;268;16.033;15
599124;VJQ1AA000150015099;1;com dardo;333;14.813;12
599211;DGC2AA003000021099;2;sem dardo;484;15.87;25
599531;24JDAA000100010099;2;sem dardo;343;11.347;10
599108;MBA2AA000150010099;2;sem dardo;299;14.375;15
599364;VJQ1AA000150015099;1;com dardo;312;10.59;12
495987;AAC2AA0090000460X9;1;com dardo;527;15.94;25
496032;24JDAA000100010099;2;sem dardo;351;10.315;10
496033;24JDAA000100010099;2;sem dardo;385;10.39;10
495647;MBA2AA000150010099;2;sem dardo;332;12.34;15
495850;MBA2AA000150010099;2;sem dardo;316;15.125;15
495855;DDCHAA0090000360X9;2;sem dardo;1026;16.825;25
599755;DGC2AA003000021099;2;sem dardo;333;12.362;25
495300;31Z2AA000240026099;2;sem dardo;468;31.824;39
599905;JYCHAS0160001060X9;1;com dardo;473;23.035;25
599756;DGC2AA003000021099;2;sem dardo;522;17.565;25
599033;TNZ2AA000180056099;2;sem dardo;442;48.128;50
598900;DCC1AS006000110099;7;sem dardo;383;17.185;25
496091;DGC2AA003000021099;1;com dardo;275;18.725;25
496384;AACHAA0120000420X9;2;sem dardo;962;20.152;25
599893;TGCDAA008000061099;2;sem dardo;517;15.85;25
496400;RJZHAS012000120099;2;sem dardo;382;41.393;50
500185;9GJKAS003000120099;7;sem dardo;1279;11.235;10
500276;VJQ1AA000150015099;2;sem dardo;439;12.395;12
500284;MBA2AA000150010099;2;sem dardo;217;10.978;15
500289;MOCBAS016000136099;1;com dardo;441;16.908;25
496417;24JDAA000100010099;4;sem dardo;359;11.797;10
496418;24JDAA000100010099;6;sem dardo;317;9.775;10
496419;24JDAA000100010099;6;sem dardo;210;11.61;10
496420;AACDAA0110001510X9;2;sem dardo;1193;17.105;25
496423;MBA2AA000150010099;2;sem dardo;171;8.875;15
500145;24JDAA000100010099;1;com dardo;376;11.545;10
500184;AAC2AA0090000460X9;2;sem dardo;517;17.783;25
489801;81CDAS010000156099;2;sem dardo;370;24.315;25
489865;DDC1AA0120000860X9;6;sem dardo;844;16.275;25
490083;24JDAA000100010099;2;sem dardo;595;14.17;10
490354;24JDAA000100010099;2;sem dardo;391;12.095;10
491363;VQB2AA017000075099;2;sem dardo;801;15.538;20
491380;VCBCAA007000170099;2;sem dardo;628;19.365;20
594485;CSCDAA005000036099;1;com dardo;474;20.418;25
594760;AAC3AA0040000210X9;6;sem dardo;507;13.525;25
593861;MBA2AA000150010099;6;sem dardo;823;9.54;15
596173;VJQ1AA000150015099;1;com dardo;544;8.005;12
596185;DDC1AA0150000860X9;1;com dardo;621;19.725;25
595901;JYCHAS0140000660X9;1;com dardo;468;16.815;25
596365;CSCDAA005000036099;2;sem dardo;583;18.9;25
493686;AAC3AA0040000210X9;1;com dardo;552;15.12;25
493719;GXCCAS016000145099;2;sem dardo;284;21.215;25
491093;FVZ1AA000150064099;1;com dardo;520;25.955;35
495880;LQC1AA006000066099;1;com dardo;469;15.62;25
593085;84D1AS000150050099;1;com dardo;1335;15.997;30
593102;DDC1AA0160000560X9;2;sem dardo;815;13.765;25
596202;VJA2AA000150010099;2;sem dardo;533;10.607;15
596264;TGCHAA008000061099;2;sem dardo;1312;12.59;25
596302;FVZ1AA000150064099;2;sem dardo;443;28.695;35
594910;YUCBAA009000153099;2;sem dardo;886;23.3;25
493691;WOMAAS008000150099;5;sem dardo;452;19.647;18
492287;EWZBAA006000120099;2;sem dardo;487;50.6;55
495869;ILICAS0460000660X9;1;com dardo;273;22.422;23
495402;FVZ1AA000150064099;1;com dardo;301;33.283;35
495324;DGC2AA006000040099;2;sem dardo;296;21.19;25
495111;WOMAAS008000150099;2;sem dardo;352;14.01;18
596068;AAC3AA0040000210X9;2;sem dardo;771;12.91;25
596091;AAC3AA0040000210X9;2;sem dardo;500;21.115;25
596113;DDC1AA0150000860X9;2;sem dardo;562;17.505;25
594822;31Z2AA000230026099;1;com dardo;508;29.65;39
596010;24JDAA000100010099;2;sem dardo;314;8.652;10
596101;QECDAA0120000360X9;1;com dardo;559;13.42;25
493010;ILICAS0460000660X9;2;sem dardo;286;16.797;23
595911;VJQ1AA000150015099;2;sem dardo;287;14.433;12
493780;WOMAAS008000150099;1;com dardo;304;10.665;18
493932;DGC2AA006000040099;2;sem dardo;517;19.725;25
494000;DDC1AA0130001200X9;5;sem dardo;370;22.898;25
593209;7NNEAS015000100099;2;sem dardo;1080;18.203;22
598282;JYCHAS0140000860X9;2;sem dardo;585;13.167;25
597817;24JDAA000100010099;2;sem dardo;387;10.1;10
595638;GWCDAA008000086099;1;com dardo;514;13.675;25
596083;DDCHAA0110000360X9;2;sem dardo;391;12.207;25
492216;DDC1AA0120000860X9;2;sem dardo;1255;14.272;25
492303;MBA2AA000150010099;2;sem dardo;346;7.862;15
492537;AAC3AA0040000210X9;1;com dardo;593;17.855;25
493788;WOMAAS008000150099;2;sem dardo;405;12.668;18
495644;MBA2AA000150010099;2;sem dardo;351;11.88;15
494040;JYCHAS0160001060X9;2;sem dardo;550;23.185;25
595047;TGCDAA008000086099;1;com dardo;799;16.993;25
595162;YUCBAA007000153099;1;com dardo;1042;15.038;25
493681;9GJKAS003000120099;2;sem dardo;1021;8.213;10
598408;24JDAA000100010099;2;sem dardo;380;9.805;10
495080;WOMAAS008000150099;1;com dardo;358;18.787;18
490669;MBA2AA000150010099;2;sem dardo;234;11.107;15
490901;DDC1AA0160000360X9;1;com dardo;486;16.85;25
593706;WBCAAS010000200099;1;com dardo;503;18.48;25
488977;BXCDAS016000150099;2;sem dardo;626;21.955;25
596935;VQB2AA017000075099;2;sem dardo;247;19.99;20
597600;VJQ1AA000150015099;1;com dardo;462;8.01;12
597738;21Q1AA000100010099;2;sem dardo;367;9.608;12
494952;ILI1AS0460000660X9;1;com dardo;295;20.953;23
492668;GXCEAS018000145099;2;sem dardo;350;29.735;25
492215;VJQ1AA000150015099;2;sem dardo;660;10.805;12
592968;DDC1AA0120000860X9;2;sem dardo;845;15.21;25
490337;DCC1AS006000110099;2;sem dardo;475;13.245;25
491637;KHCEAA0160000360X9;2;sem dardo;858;16.675;25
599539;21Q1AA000100010099;2;sem dardo;391;10.79;12
489038;DGC2AA003000021099;1;com dardo;970;14.08;25
489045;DGC2AA003000021099;6;sem dardo;445;14.763;25
489630;VJQ1AA000150015099;6;sem dardo;370;14.697;12
490070;KHCEAA0160000560X9;1;com dardo;410;21.05;25
595290;TNZ2AA000180056099;2;sem dardo;689;44.085;50
596277;LQC1AA006000066099;1;com dardo;850;19.385;25
596438;DDC1AA0160000560X9;1;com dardo;359;17.455;25
596486;AAC3AA0040000210X9;1;com dardo;584;16.26;25
490833;YUCBAA009000153099;2;sem dardo;995;19.772;25
492305;TNZ2AA000180056099;1;com dardo;440;43.75;50
492374;AACHAA0120000360X9;1;com dardo;308;13.172;25
594877;MBA2AA000150010099;5;sem dardo;293;7.35;15
594994;JYCHAS0160001060X9;2;sem dardo;510;10.525;25
594736;MBA2AA000150010099;6;sem dardo;221;10.267;15
494652;DGC2AA003000021099;2;sem dardo;474;19.425;25
494560;MBA2AA000150010099;6;sem dardo;319;14.74;15
490754;DGC2AA006000040099;2;sem dardo;956;22.935;25
593178;24JDAA000100010099;2;sem dardo;692;13.473;10
595257;JYCHAS0140000860X9;2;sem dardo;286;19.543;25
594290;RJZ1AS010000040099;6;sem dardo;175;40.658;50
594339;JYCCAS0160001060X9;1;com dardo;1283;16.447;25
489115;AACDAA0110001510X9;1;com dardo;946;14.725;25
594510;WNRBAS009000140099;2;sem dardo;358;13.83;21
594028;KVCFAS018000085099;2;sem dardo;1073;15.202;25
489523;24JDAA000100010099;6;sem dardo;413;10.987;10
489536;MBA2AA000150010099;2;sem dardo;645;14.652;15
489377;DDC1AA0160000360X9;2;sem dardo;609;13.813;25
595188;DDC1AA0120000860X9;2;sem dardo;576;15.205;25
595202;AACHAA0120000360X9;2;sem dardo;514;22.06;25
593709;DVCEAS0140002100X9;2;sem dardo;718;19.203;25
491069;AACHAA0120000360X9;1;com dardo;260;19.03;25
491255;LQC1AA006000066099;2;sem dardo;1264;15.31;25
489112;62D2AC0030000260X9;2;sem dardo;165;21.115;30
491560;JYCHAS0140001260X9;2;sem dardo;219;25.565;25
593100;VJQ1AA000150015099;2;sem dardo;621;11.215;12
489879;24JDAA000100010099;6;sem dardo;424;7.602;10
594600;VJQ1AA000150015099;6;sem dardo;659;9.737;12
596386;7PMBAS010000135099;2;sem dardo;439;17.5;18
492420;JYCCAS0160001160X9;1;com dardo;678;23.485;25
492421;JYCCAS0160001260X9;2;sem dardo;409;17.923;25
492422;JYCHAS0160001260X9;2;sem dardo;616;17.938;25
494100;24JDAA000100010099;6;sem dardo;280;12.5;10
490226;LQC1AA006000066099;2;sem dardo;572;14.755;25
592967;7PMAAS010000135099;6;sem dardo;580;13.1;18
592983;7DBBAS020000120099;2;sem dardo;1299;22.63;20
500207;DGC2AA003000021099;2;sem dardo;965;13.578;25
494004;GXCHAS018000145099;3;sem dardo;600;18.747;25
493345;24JDAA000100010099;1;com dardo;317;10.533;10
493547;MBA2AA000150010099;2;sem dardo;410;10.455;15
493626;DDC1AA0120000860X9;2;sem dardo;243;18.972;25
493774;WOMAAS008000150099;2;sem dardo;423;12.645;18
493902;DDC1AA0160000360X9;2;sem dardo;406;12.275;25
593441;DDC1AA0160000360X9;2;sem dardo;595;14.425;25
494113;24JDAA000100010099;5;sem dardo;318;12.595;10
494457;DDCHAA0090000360X9;2;sem dardo;689;16.012;25
500159;MBA2AA000150010099;1;com dardo;305;12.4;15
593011;7NNEAS015000100099;2;sem dardo;332;16.37;22
593722;DDCHAA0110000360X9;2;sem dardo;426;12.81;25
488940;JYCHAS0140000860X9;6;sem dardo;203;24.06;25
594610;DDCHAA0090000360X9;2;sem dardo;632;15.625;25
488911;KVCFAS018000085099;1;com dardo;432;19.38;25
488935;MOCBAS016000136099;2;sem dardo;678;19.1;25
488994;ILI1AS0460000660X9;1;com dardo;295;17.365;23
489768;24JDAA000100010099;2;sem dardo;666;11.19;10
489139;7NNEAS015000100099;6;sem dardo;907;19.853;22
489205;ILI1AS0460000660X9;2;sem dardo;384;23.813;23
489118;AAC3AA0040000210X9;1;com dardo;442;9.208;25
490527;NPCCAS008000136099;5;sem dardo;709;17.727;25
489002;DDCDAA0120000860X9;2;sem dardo;1291;18.492;25
489197;TGCHAA008000086099;2;sem dardo;650;23.51;25
489833;MBA2AA000150010099;6;sem dardo;657;10.363;15
490576;DDC1AA0120000860X9;1;com dardo;1373;20.932;25
593153;DDC1AA0160000560X9;1;com dardo;882;23.91;25
489250;JYCHAS0160001060X9;2;sem dardo;377;19.957;25
494311;MBA2AA000150010099;1;com dardo;464;12.842;15
494369;MBA2AA000150010099;6;sem dardo;572;7.968;15
489277;JYCHAS0160001060X9;2;sem dardo;469;17.21;25
489278;GXCHAS018000145099;2;sem dardo;345;21.875;25
593951;ACC1AS0120000360X9;4;sem dardo;604;19.27;25
488931;AAC1AA0040000210X9;1;com dardo;448;16.525;25
490706;RJZHAS012000120099;6;sem dardo;524;41.65;50
489238;DGC2AA003000021099;4;sem dardo;499;16.742;25
593143;7NNEAS015000100099;1;com dardo;746;14.595;22
488974;24JDAA000100010099;2;sem dardo;1247;7.295;10
593131;MBA2AA000150010099;4;sem dardo;268;11.775;15
489871;MBA2AA000150010099;6;sem dardo;551;6.225;15
489402;7DBBAS015000120099;1;com dardo;463;14.55;20
592936;MBA2AA000150010099;1;com dardo;828;16.727;15
592966;YUCBAA007000153099;2;sem dardo;519;21.01;25
593234;AAC2AA0090000460X9;2;sem dardo;904;17.305;25
595048;GWCHAA008000086099;2;sem dardo;639;24.828;25
593459;8ZMEAS009000160099;2;sem dardo;856;17.89;18
489470;8ZMEAS009000160099;2;sem dardo;365;17.81;18
489440;8EMAAS008000155099;1;com dardo;311;10.2;18
592929;MBA2AA000150010099;2;sem dardo;452;12.555;15
489245;DGC2AA003000021099;5;sem dardo;342;14.735;25
489935;DDC1AA0160000560X9;5;sem dardo;754;23.985;25
593081;TGCDAA008000086099;1;com dardo;828;21.415;25
593117;AACDAA0110001510X9;2;sem dardo;752;21.67;25
489751;JYCHAS0140000860X9;1;com dardo;309;12.912;25
595420;GJBBAS013000100099;1;com dardo;801;13.395;20
489717;32Z2AA000190056099;6;sem dardo;486;43.75;50
490302;24JDAA000100010099;2;sem dardo;450;8.41;10
489784;ILI1AS0460000660X9;1;com dardo;632;17.61;23
489785;ILI1AS0460000660X9;2;sem dardo;347;18.615;23
489906;JYCHAS0160001060X9;2;sem dardo;397;19.337;25
489249;GWCDAA008000086099;2;sem dardo;563;19.44;25
489898;GXCCAS018000145099;2;sem dardo;816;22.64;25
489899;GXCHAS018000145099;2;sem dardo;258;19.905;25
593540;GXCCAS018000145099;2;sem dardo;762;24.745;25
593505;BXCDAS016000150099;2;sem dardo;807;20.735;25
593087;84D1AS000150050099;1;com dardo;1169;20.9;30
593256;GWBCAA008000086099;1;com dardo;602;15.28;20
593601;DVCEAS0140002100X9;1;com dardo;787;24.055;25
593595;7NNEAS015000100099;1;com dardo;1054;21.892;22
491752;VJQ1AA000150015099;1;com dardo;523;12.607;12
491919;MBA2AA000150010099;2;sem dardo;446;16.162;15
489989;JYCHAS0160001260X9;5;sem dardo;718;25.17;25
492327;MBA2AA000150010099;3;sem dardo;367;11.177;15
492471;DGC2AA003000021099;1;com dardo;590;18.235;25
492477;VJQ1AA000150015099;1;com dardo;291;10.29;12
488980;BFCDAS046000100099;1;com dardo;643;22.37;25
489341;TBCDAS0070002000X9;2;sem dardo;864;15.835;25
490270;24JDAA000100010099;1;com dardo;365;9.825;10
490449;FVZ1AA000150064099;2;sem dardo;723;34.08;35
491399;24JDAA000100010099;5;sem dardo;357;9;10
490367;AAC1AA0040000210X9;2;sem dardo;1413;14.898;25
489929;DDC1AA0120000860X9;2;sem dardo;1162;14.28;25
490061;JYCHAS0140001260X9;1;com dardo;289;21.327;25
596295;BFCDAS030000135099;2;sem dardo;258;18.205;25
596447;VNBCAA012000180099;1;com dardo;979;20.68;20
598211;FVZ1AA000150064099;1;com dardo;470;33.515;35
595806;TJCCAS018000070099;2;sem dardo;426;19.093;25
489232;KHCEAA0160000360X9;2;sem dardo;532;25.41;25
593724;GXCHAS016000145099;4;sem dardo;549;14.383;25
490091;JYCHAS0220001010X9;2;sem dardo;629;24.828;25
593784;55Z2AA000180070099;1;com dardo;410;78.395;80
593760;7NNEAS015000100099;2;sem dardo;876;16.26;22
490734;MBA2AA000150010099;2;sem dardo;372;11.037;15
490773;DDC1AA0160000360X9;2;sem dardo;1038;17.577;25
593101;VJQ1AA000150015099;2;sem dardo;687;10.07;12
490805;MBA2AA000150010099;1;com dardo;315;9.773;15
593836;7NNBAS015000100099;2;sem dardo;678;16.74;22
593851;BXCDAS016000150099;2;sem dardo;709;21.085;25
593744;62D2AC0030000260X9;1;com dardo;294;16.222;30
490188;7PMAAS010000135099;2;sem dardo;1340;15.95;18
489187;EWZBAA006000120099;2;sem dardo;787;49.82;55
489668;DCC1AS006000110099;4;sem dardo;444;20.035;25
594380;YRCEAA009000125099;2;sem dardo;591;21.278;25
594890;TBCDAS0070002000X9;5;sem dardo;187;17.855;25
490238;GXCHAS018000145099;2;sem dardo;1192;18.318;25
490911;WRCBAA010000150099;2;sem dardo;1049;21.985;25
489578;MBA2AA000150010099;6;sem dardo;566;13.785;15
490147;AAC1AA0040000210X9;6;sem dardo;822;20.275;25
593797;JYCHAS0160001060X9;2;sem dardo;283;17.413;25
490638;DDC1AA0120000860X9;2;sem dardo;906;18.643;25
594618;60BCAS004000140099;2;sem dardo;387;21.577;20
593166;PLZ1AS000150105099;1;com dardo;372;66.195;80
489574;MBA2AA000150010099;2;sem dardo;428;10.645;15
489028;AAC1AA0040000210X9;2;sem dardo;500;13.665;25
489604;TNZ2AA000180056099;4;sem dardo;523;45.2;50
593560;DDCHAA0090000360X9;2;sem dardo;345;19.765;25
593957;RJZHAS012000120099;2;sem dardo;123;35.193;50
490336;GXCHAS018000145099;2;sem dardo;770;24.59;25
489573;MBA2AA000150010099;2;sem dardo;862;14.835;15
593635;24JDAA000100010099;2;sem dardo;437;12.342;10
593738;DGC2AA006000040099;2;sem dardo;319;15.597;25
490285;DDCDAA0120000860X9;2;sem dardo;1061;17.49;25
489396;MBA2AA000150010099;1;com dardo;337;11.415;15
489644;24JDAA000100010099;2;sem dardo;616;14.292;10
489585;24JDAA000100010099;2;sem dardo;269;13.72;10
489924;TGCDAA008000086099;2;sem dardo;226;13.405;25
490099;AACHAA0120000360X9;1;com dardo;1017;13.418;25
594092;GXCHAS016000145099;1;com dardo;628;25.672;25
593990;DDC1AA0130001200X9;1;com dardo;401;25.365;25
490444;GXCHAS018000145099;1;com dardo;135;19.415;25
489643;24JDAA000100010099;2;sem dardo;549;11.923;10
594159;7KAEAS007000175099;1;com dardo;1046;11.107;15
489113;WRCBAA010000150099;1;com dardo;523;19.725;25
490508;7DBBAS020000120099;2;sem dardo;339;15.635;20
490509;7KAEAS007000175099;2;sem dardo;377;11.74;15
490546;JYCHAS0160001060X9;2;sem dardo;886;19.39;25
489922;DCC1AS006000110099;2;sem dardo;157;14.6;25
489959;DGC2AA003000021099;5;sem dardo;1020;17.565;25
593242;VJQ1AA000150015099;1;com dardo;393;12.683;12
594240;7KAEAS007000175099;2;sem dardo;609;14.272;15
594163;VQB2AA017000075099;1;com dardo;549;12.652;20
593608;ESD3AS012000110099;1;com dardo;524;11.633;30
489540;VJQ1AA000150015099;6;sem dardo;427;8.612;12
489737;24JDAA000100010099;2;sem dardo;635;12.76;10
489967;DGC2AA003000021099;5;sem dardo;680;14.833;25
594681;DDC1AA0120000860X9;1;com dardo;401;19.575;25
490630;CTBBAS017000125099;1;com dardo;1142;14.518;20
490265;MBA2AA000150010099;1;com dardo;355;11.637;15
594300;AAC3AA0040000210X9;1;com dardo;543;22.078;25
593378;MBA2AA000150010099;1;com dardo;488;12.318;15
593862;TGCHAA008000061099;1;com dardo;809;10.76;25
490521;24JDAA000100010099;2;sem dardo;396;11.042;10
489664;DCC1AS006000110099;5;sem dardo;953;22.83;25
489690;MBA2AA000150010099;6;sem dardo;942;12.56;15
491773;30Z2AA000200026099;2;sem dardo;1022;23.216;30
594046;LQC1AA006000066099;1;com dardo;897;21.62;25
490315;VJQ1AA000150015099;2;sem dardo;441;13.34;12
490318;VJQ1AA000150015099;1;com dardo;725;11.987;12
490420;AAC2AA0090000460X9;2;sem dardo;623;14.927;25
491348;GXCHAS016000145099;1;com dardo;529;28.438;25
491651;24JDAA000100010099;6;sem dardo;818;15.188;10
594236;DDC1AA0160000360X9;2;sem dardo;1034;18.955;25
492091;WLREAS010000145099;1;com dardo;478;14.78;21
489849;MBA2AA000150010099;6;sem dardo;554;12.99;15
489918;AACDAA0110001510X9;2;sem dardo;775;19.455;25
490171;DCC1AS006000110099;2;sem dardo;250;16.43;25
490448;AACDAA0110001510X9;2;sem dardo;615;16.27;25
594466;JYCHAS0160001060X9;1;com dardo;442;21.522;25
594468;JYCHAS0140000860X9;2;sem dardo;434;21.632;25
490778;24JDAA000100010099;2;sem dardo;629;8.678;10
490725;DDC1AA0160000560X9;1;com dardo;416;20.345;25
489712;30Z2AA000200026099;6;sem dardo;483;22.08;30
593046;KHCEAA0160000360X9;2;sem dardo;828;15.6;25
594560;CVCCAC0290000860X9;1;com dardo;113;19.83;25
594562;JYCHAS0240001060X9;2;sem dardo;422;19.605;25
594495;AACHAA0120000360X9;2;sem dardo;369;15.66;25
490898;7NNEAS015000100099;2;sem dardo;857;21.197;22
490908;73CBAA010000150099;1;com dardo;1158;26.64;25
489813;21Q1AA000100010099;2;sem dardo;648;12.165;12
490359;AAC1AA0040000210X9;2;sem dardo;730;17.91;25
490825;AACHAA0120000360X9;2;sem dardo;515;12.44;25
594497;AACHAA0120000360X9;2;sem dardo;363;15.435;25
594156;DDC1AA0120000860X9;2;sem dardo;263;23.745;25
594580;AAC3AA0040000210X9;2;sem dardo;374;24.58;25
594582;AAC3AA0040000210X9;2;sem dardo;511;15.212;25
594583;AAC3AA0040000210X9;2;sem dardo;1206;23.655;25
594616;7DBBAS020000120099;2;sem dardo;298;17.753;20
490807;MBA2AA000150010099;1;com dardo;380;11.26;15
490371;AAC1AA0040000210X9;5;sem dardo;412;12.67;25
594458;DMCEAS018000136099;2;sem dardo;335;22.515;25
594669;AAC2AA0110000400X9;1;com dardo;551;20.887;25
491967;GXCHAS016000145099;2;sem dardo;304;17.462;25
592913;TBCDAS0070002000X9;2;sem dardo;345;17.905;25
593440;AAC2AA0120000360X9;4;sem dardo;407;17.627;25
490984;ZICBAS018000145099;2;sem dardo;309;20.645;25
491909;32Z2AA000190056099;2;sem dardo;488;50.105;55
595003;CPRBAS009000060099;2;sem dardo;792;13.032;21
594758;MBA2AA000150010099;6;sem dardo;443;11.125;15
594772;AAC1AA0040000210X9;2;sem dardo;517;12.455;25
594722;AAC3AA0040000210X9;1;com dardo;630;8.905;25
489063;VJQ1AA000150015099;1;com dardo;313;13.1;12
490970;DDC1AA0160000360X9;1;com dardo;621;18.315;25
490994;71BZAA004000026099;1;com dardo;562;8.302;20
493064;VNBCAA012000180099;2;sem dardo;1076;16.17;20
594810;24JDAA000100010099;2;sem dardo;342;11.592;10
594428;KCCBAS007000120099;2;sem dardo;325;22.91;25
491416;VJQ1AA000150015099;2;sem dardo;335;8.15;12
491543;DDCHAA0090000360X9;2;sem dardo;372;14.81;25
594069;MBA2AA000150010099;2;sem dardo;366;12.14;15
593188;LICDAA010000096099;1;com dardo;614;25.51;25
593381;TGCHAA008000061099;6;sem dardo;820;12.625;25
594653;TGCDAA008000061099;2;sem dardo;621;21.83;25
490974;24JDAA000100010099;2;sem dardo;387;9.575;10
492761;24JDAA000100010099;2;sem dardo;287;13.46;10
593742;DGC2AA006000040099;2;sem dardo;461;11.698;25
594145;MBA2AA000150010099;2;sem dardo;694;9.52;15
490622;32Z2AA000190056099;1;com dardo;363;41.752;50
491073;AAC2AA0090000460X9;1;com dardo;306;19.19;25
489583;24JDAA000100010099;2;sem dardo;360;13.625;10
490795;MBA2AA000150010099;2;sem dardo;474;11.71;15
491685;DGC2AA003000021099;3;sem dardo;726;10.23;25
594774;AAC3AA0040000210X9;1;com dardo;585;13.495;25
594533;24JDAA000100010099;1;com dardo;622;9.765;10
594881;DDC1AA0120000860X9;3;sem dardo;974;11.1;25
491225;YUCBAA009000153099;2;sem dardo;607;16.2;25
594048;FVZ1AA000150064099;1;com dardo;893;28.665;35
491265;73CBAA010000150099;2;sem dardo;436;24;25
594734;MBA2AA000150010099;2;sem dardo;666;8.977;15
490812;MBA2AA000150010099;1;com dardo;175;15.735;15
490694;MBA2AA000150010099;1;com dardo;432;10.073;15
594764;MBA2AA000150010099;2;sem dardo;391;10.382;15
594937;AAC3AA0040000210X9;1;com dardo;1955;14.475;25
595034;JYCCAS0160001260X9;1;com dardo;790;19.92;25
593034;MBA2AA000150010099;1;com dardo;1033;12.86;15
594186;MBA2AA000150010099;6;sem dardo;687;10.785;15
490504;24JDAA000100010099;2;sem dardo;578;7.172;10
490985;LQC1AA006000066099;1;com dardo;817;17.24;25
491302;DDC1AA0120000860X9;2;sem dardo;877;18.62;25
489254;VJQ1AA000150015099;4;sem dardo;676;11.107;12
491148;LQC1AA006000066099;2;sem dardo;551;16.143;25
491167;DDCHAA0090000360X9;2;sem dardo;399;12.183;25
595450;DDC1AA0160000360X9;1;com dardo;914;16.757;25
594969;LICDAA010000096099;1;com dardo;1908;15.208;25
594461;MBA2AA000150010099;2;sem dardo;595;9.47;15
594840;AAC2AA0090000460X9;6;sem dardo;1073;15.55;25
594922;TGCDAA008000061099;2;sem dardo;441;13.91;25
595696;JYCHAS0140000660X9;1;com dardo;300;15.61;25
596780;AACHAA0120000360X9;2;sem dardo;943;18.79;25
495105;ZICHAS018000145099;1;com dardo;349;26.597;25
597335;84D1AS000150050099;2;sem dardo;1135;24.985;30
594944;AAC3AA0040000210X9;1;com dardo;461;16.417;25
594967;TGCHAA008000086099;1;com dardo;256;19.207;25
592962;VNBCAA012000180099;1;com dardo;556;19.755;20
593523;YUCBAA007000153099;6;sem dardo;505;16.5;25
491434;RJZHAS014000130099;2;sem dardo;651;37.648;50
491027;ACCBAS0200000660X9;1;com dardo;178;23.575;25
491189;TGCDAA008000061099;2;sem dardo;404;17.445;25
491367;ABC1AS0130001060X9;2;sem dardo;596;17.545;25
491401;AAC3AA0040000210X9;5;sem dardo;469;13.23;25
595169;DDC1AA0120000860X9;1;com dardo;895;15.98;25
490392;24JDAA000100010099;2;sem dardo;412;11.03;10
595016;TBCDAS0070002000X9;2;sem dardo;663;17.56;25
492301;24JDAA000100010099;2;sem dardo;352;12.855;10
492854;55Z2AA000180070099;6;sem dardo;448;77.788;90
594368;YUCBAA007000153099;2;sem dardo;434;19.04;25
595536;WRCBAA010000150099;2;sem dardo;1316;23.995;25
491317;DDC1AA0130001200X9;1;com dardo;515;20.835;25
491120;24JDAA000100010099;2;sem dardo;747;9.328;10
491125;24JDAA000100010099;1;com dardo;408;11.742;10
595103;DDCHAA0090000360X9;2;sem dardo;897;15.208;25
593611;24JDAA000100010099;1;com dardo;595;8.652;10
594591;MBA2AA000150010099;1;com dardo;348;10.795;15
594867;MBA2AA000150010099;6;sem dardo;490;10.195;15
490251;24JDAA000100010099;2;sem dardo;289;10.44;10
491251;24JDAA000100010099;2;sem dardo;405;8.66;10
491484;AACHAA0120000360X9;1;com dardo;513;16.727;25
489061;VJQ1AA000150015099;6;sem dardo;479;8.65;12
490883;30Z2AA000200026099;1;com dardo;486;26.53;30
491117;DCC1AS006000110099;1;com dardo;544;18.12;25
595287;JYCHAS0140001260X9;2;sem dardo;841;26.85;25
595112;24JDAA000100010099;6;sem dardo;300;9.44;10
491287;MBA2AA000150010099;2;sem dardo;367;12.74;15
595869;BECCAS0290001310X9;2;sem dardo;339;15.545;25
595264;AACHAA0120000360X9;1;com dardo;366;12.833;25
594913;24JDAA000100010099;2;sem dardo;591;16.14;10
595133;VJQ1AA000150015099;2;sem dardo;638;6.525;12
595265;AACHAA0120000360X9;2;sem dardo;421;14.102;25
596232;AAC3AA0040000210X9;1;com dardo;566;12.25;25
596286;DDC1AA0120000860X9;1;com dardo;724;14.763;25
596339;FVZ1AA000150064099;2;sem dardo;259;29.22;35
595094;24JDAA000100010099;2;sem dardo;723;13.03;10
489722;24JDAA000100010099;6;sem dardo;313;9.077;10
490649;24JDAA000100010099;2;sem dardo;524;11.742;10
490715;24JDAA000100010099;1;com dardo;697;14.143;10
490818;CSCDAA005000036099;1;com dardo;882;14.215;25
490867;24JDAA000100010099;2;sem dardo;460;10.328;10
489385;24JDAA000100010099;6;sem dardo;495;10.083;10
595461;WTCBAA010000150099;2;sem dardo;987;24.533;25
595463;IOCBAS023000120099;2;sem dardo;803;19.39;25
595136;VJQ1AA000150015099;1;com dardo;977;10.313;12
595488;RJZHAS014000130099;1;com dardo;614;35.182;50
594023;24JDAA000100010099;2;sem dardo;895;9.197;10
594612;24JDAA000100010099;1;com dardo;771;8.767;10
491907;TNZ2AA000180056099;6;sem dardo;522;43.391;50
492141;AAC2AA0090000460X9;1;com dardo;553;13.445;25
595530;FVZ1AA000150064099;6;sem dardo;423;30.145;35
491596;VJQ1AA000150015099;5;sem dardo;607;8.798;12
